#MOBILE
Short	Nachachialj the cleric~
Gold 0
Flags 72352771
AttrPerm     13 100 100 13 13 13 13
Part	64
EndMobile

#MOBILE
Vnum	17004
Room	20026
Name     Rawgi cleric~
Short	Rawgi the cleric~
Gold 0
Flags 72352771
AttrPerm     13 100 100 13 13 13 13
Part	64
EndMobile

#MOBILE
Vnum	17004
Room	20026
Name     Ralnes cleric~
Short	Ralnes the cleric~
Gold 0
Flags 72352771
AttrPerm     13 100 100 13 13 13 13
Part	64
EndMobile

#MOBILE
Vnum	17004
Room	20026
Name     Naykumachech cleric~
Short	Naykumachech the cleric~
Gold 0
Flags 72352771
AttrPerm     13 100 100 13 13 13 13
Part	64
EndMobile

#END
